place,label,labelLang,class,higherClass,geoname,gnd,partOf
http://www.wikidata.org/entity/Q30007286,Ghetoul Sobolivka,ro,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007286,Ghetto Soboliwka,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007286,Gueto de Sobolivka,es,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007286,Sobolevka Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007286,Соболевка,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007286,Соболівка (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007286,גטו סובולווקה,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007287,Ghetto de Sobolew,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007287,Ghetto Sobolew,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007287,Ghetto van Sobolew,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007287,Sobolew (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007287,Sobolew Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007287,גטו סובולב,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007288,Ghetoul Szeghalom,ro,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007288,Ghetto de Szeghalom,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007288,Ghetto di Szeghalom,it,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007288,Ghetto Szeghalom,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007288,Ghetto van Szeghalom,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007288,szeghalmi gettó,hu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007288,Szeghalom (Geto),hr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007288,Szeghalom (Geto),sh,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007288,Szeghalom Geto,eo,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007288,Szeghalom (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007288,Szeghalom Gettosu,tr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007288,Szeghalom Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007288,Сегхалом (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007288,Сегхалом (Гетто),ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007288,Сегхалом (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007288,גטו סגהלום,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Ghetoul Seghedin,ro,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Ghetto de Szeged,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Ghetto di Seghedino,it,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Ghetto Szeged,cs,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Ghetto Szeged,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Ghetto van Szeged,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Gueto de Szeged,ca,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Gueto de Szeged,es,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Gueto de Szeged,pt,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Segedin (Geto),hr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Segedin (Geto),sh,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Segedyn (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Szegedeko Ghettoa,eu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Szeged Geto,eo,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Szeged Gettosu,tr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Szeged Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,szegedi gettó,hu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Сегед (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Сегед (Гетто),ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Сегед (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,Сегедин (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,גטו סגד,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,סעגעד געטא,yi,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007290,حي اليهود سيجد,ar,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007292,Ghetoul Sebej,ro,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007292,Ghetto de Sebej,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007292,Ghetto di Sebež,it,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007292,Ghetto Sebesch,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007292,Ghetto Sebež,cs,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007292,Ghetto van Sebezj,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007292,Sebeĵ Geto,eo,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007292,Sebezh Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007292,Siebież (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007292,Себеж,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007292,Себеж (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007292,Себеж (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007292,Себеж (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007292,גטו סבז',he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007292,حي اليهود سبج,ar,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Ghetoul Subotica,ro,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Ghetto de Subotica,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Ghetto di Subotica,it,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Ghetto Subotica,cs,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Ghetto Subotica,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Ghetto van Subotica,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Gueto de Subotica,ca,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Gueto de Subotica,es,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Gueto de Subotica,pt,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Subotica (Geto),hr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Subotica (Geto),sh,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Subotica Geto,eo,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Subotica (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Subotica Gettosu,tr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Szabadka Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,szabadkai gettó,hu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Суботица (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Суботица (Гето),sr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Суботица (Гетто),ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,Суботиця (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,גטו סבדקה,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007293,حي اليهود سوبتيتسا,ar,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007294,"Ghetoul Naraiv (Naraiv), Berejanî",ro,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007294,Ghetto Narajiw,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007294,Ghetto van Naraiv,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007294,Narajów (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007294,Narajów Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007294,Нараев,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007294,Нараїв (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007294,גטו נרייב,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007295,Ghetoul Nemîriv,ro,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007295,Ghetto de Nemyriv,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007295,Ghetto di Nemyriv,it,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007295,Ghetto Nemyriw,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007295,Nemirov Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007295,Niemirów (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007295,Немирів (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007295,Немиров,ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007295,גטו נמירוב,he,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Debrecen (Geto),sh,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Debrecen Geto,eo,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Debrecen Gettosu,tr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Debrecen Ghetto,en,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Debrecengo Ghettoa,eu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,debreceni gettó,hu,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Debrecin (Geto),hr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Debreczyn (Getto),pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Ghetoul Debrețin,ro,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Ghetto Debrecen,de,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Ghetto Debrecín,cs,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Ghetto de Debrecen,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Ghetto di Debrecen,it,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Ghetto van Debrecen,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Gueto de Debrecen,ca,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Gueto de Debrecen,es,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Gueto de Debrecen,pt,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Дебрецен (Гето),bg,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Дебрецен (Гетто),ru,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
http://www.wikidata.org/entity/Q30007296,Дебрецен (Гетто),uk,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,,,
